ID DGE,Nombre Playa o ZBM,Municipio,Isla,Provincia,Clasificación,Grado de Protección,Afluencia maxima anual,Riesgo,Playa o ZBM,ID MAPAMA,Nombre MAPAMA,ID Pilotaje Litoral,Nombre Pilotaje Litoral,Bandera azul,Acceso PMR,Ducha adaptada,Aseo adaptado,Baño asistido,Sombra PMR,Aparcamientos,Aseo,Lavapies,Duchas,Alquiler de sombrillas,Alquiler de hamacas,Alquiler nautico,Area Infantil,Area Deportiva,Nombre Servicio Socorrismo,Longitud (m),Anchura (m),Composición,Color,Condiciones de baño,Condiciones de entorno,Condiciones de acceso,Carga poblacional,Latitud (º),Longitud (º),PSS Registrado DGSE,PSS Nº Registro,PSS Fecha Registro,Fecha de última actualización
315065200,Playa de Los Tres Peos,Agüimes,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,,Playa,,,30187,PLAYA DE LOS TRES PEOS,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,203,27,Roca,,Ventosa,Aislada,A pie,entre 20.000 y 100.000,"27°52'47.45689292""N","15°23'25.63300384""W",Si,0064-315065200,2/9/2020,7/12/2023
315065300,Playa de Los Cuervitos,Agüimes,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,,Playa,,,30188,PLAYA DE LOS CUERVITOS,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,129,11,Arena,Oscura,Ventosa,Aislada,A pie,entre 20.000 y 100.000,"27°52'34.06624510""N","15°23'09.52662651""W",Si,0065-315065300,2/9/2020,7/12/2023
315065400,Playa de Cabrón,Agüimes,Gran Canaria,Las Palmas,Libre,Moderado,Media,,Playa,2838,El Cabrón,30061,PLAYA DE CABRÓN,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,Provital,290,27,Arena,Dorada,Aguas tranquilas / Ventosa,Aislada,Coche,entre 20.000 y 100.000,"27°52'16.33262233""N","15°23'10.25288967""W",Si,0066-315065400,2/9/2020,7/12/2023
315065500,Playa El Muelle Viejo,Agüimes,Gran Canaria,Las Palmas,Libre,Moderado,Media,,Playa,,,30189,PLAYA 30189,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,130,20,Arena,Oscura,Ventosa / Oleaje,Semiurbana,A pie fácil,entre 20.000 y 100.000,"27°51'40.21729268""N","15°23'10.90208624""W",Si,0067-315065500,2/9/2020,7/12/2023
315065600,Risco Verde,Agüimes,Gran Canaria,Las Palmas,Libre,null,null,,ZBM,,,,,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,Provital,,,Roca,,Oleaje moderado,Urbana,A pie,entre 20.000 y 100.000,"27°51'27.42489567""N","15°23'12.09555975""W",Si,0068-315065600,2/9/2020,7/12/2023
315065700,Cañada de Los Conejos,Agüimes,Gran Canaria,Las Palmas,Libre,null,,,ZBM,,,,,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,,,Roca,,Oleaje moderado,Urbana,A pie,entre 20.000 y 100.000,"27°51'23.05569104""N","15°23'17.77194880""W",Si,0069-315065700,2/9/2020,7/12/2023
315065800,Playa El Soco Negro,Agüimes,Gran Canaria,Las Palmas,Libre,null,null,,ZBM,,,,,No,No,null,Si,null,null,No,Si,Si,Si,No,No,No,No,No,Provital,166,8,Arena,Oscura,,Urbana,A pie,entre 20.000 y 100.000,"27°51'21.09146330""N","15°23'29.67922279""W",Si,0070-315065800,2/9/2020,7/12/2023
315065900,Playa de Arinaga,Agüimes,Gran Canaria,Las Palmas,Libre,Alto,Alta,,Playa,2839,Arinaga,30060,PLAYA DE ARINAGA,Si,Si,null,Si,Si,null,No,Si,Si,Si,No,No,No,No,No,Provital,700,70,Callaos / Grava,,Oleaje moderado / Ventosa,Urbana,A pie fácil,entre 20.000 y 100.000,"27°51'23.83695914""N","15°23'43.13704847""W",Si,0071-315065900,2/9/2020,7/12/2023
317070100,Playa de San Andrés,Arucas,Gran Canaria,Las Palmas,Peligrosa,Moderado,Media,Medio,Playa,2842,San Andrés,30091,PLAYA DE SAN ANDRÉS,No,Si,null,null,null,null,Si,No,No,No,No,No,No,No,No,,450,15,Callaos / Arena,Oscura,Oleaje fuerte,Semiurbana,A pie / Coche,entre 20.000 y 100.000,"28°08'46.95802976""N","15°33'28.20757042""W",No,,,7/12/2023
317070200,Playa Los Enanos,Arucas,Gran Canaria,Las Palmas,Peligrosa,Moderado,Media,Medio,Playa,2843,Los Enanos,30090,PLAYA LOS ENANOS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,350,10,Callaos / Arena,Oscura,Oleaje fuerte,Semiurbana,A pie / Coche,entre 20.000 y 100.000,"28°08'45.60327190""N","15°33'06.35098122""W",No,,,7/12/2023
317070300,Playa El Peñon,Arucas,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,Medio,Playa,2844,El Peñón,30089,PLAYA EL PEÑON,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,150,15,Callaos / Arena,Oscura,Oleaje fuerte,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°08'47.42885965""N","15°32'56.43301750""W",No,,,7/12/2023
317070400,Playa de Quintanilla,Arucas,Gran Canaria,Las Palmas,Peligrosa,Moderado,Media,Medio,Playa,2845,Quintanilla,30088,PLAYA DE QUINTANILLA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,160,15,Callaos / Arena,Oscura,Oleaje fuerte,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°08'46.07748701""N","15°32'48.07703356""W",No,,,7/12/2023
317070500,Playa Los Marrajos,Arucas,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,Medio,Playa,2846,Los Marrajos,30087,PLAYA LOS MARRAJOS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,110,20,Callaos / Roca / Arena,Oscura,Oleaje fuerte,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"28°08'49.26079902""N","15°32'36.31971270""W",No,,,7/12/2023
317070600,Playa La Fuente,Arucas,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,Medio,Playa,2847,La Fuente,30086,PLAYA LA FUENTE,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,170,30,Callaos / Roca,Oscura,Oleaje fuerte,Aislada,A pie fácil,entre 20.000 y 100.000,"28°08'57.35797165""N","15°32'25.60354772""W",No,,,7/12/2023
317070700,Playa Las Coloradas,Arucas,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,Bajo,Playa,2848,Las Coloradas,30084,PLAYA LAS COLORADAS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,170,15,Callaos,,Oleaje fuerte,Aislada,A pie fácil,entre 20.000 y 100.000,"28°08'58.10164867""N","15°32'20.97562814""W",No,,,7/12/2023
317070800,Los Charcones,Arucas,Gran Canaria,Las Palmas,Libre,Alto,Alta,Medio,ZBM,2849,Los Charcones,30085,LOS CHARCONES,Si,Si,null,null,null,null,Si,No,No,No,No,No,No,No,No,,175,20,Callaos / Grava / Arena,Dorada,Aguas tranquilas,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°09'02.22415286""N","15°32'16.28387630""W",No,,,7/12/2023
317070900,El Puertillo (Bocabarranco),Arucas,Gran Canaria,Las Palmas,Libre,Alto,Alta,Medio,Playa,2850,El Puertillo,30083,PLAYA DEL PUERTILLO,No,Si,null,null,null,null,Si,No,No,Si,No,No,No,No,No,,120,30,Arena,Dorada,Oleaje moderado,Urbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°08'59.67856836""N","15°32'09.67379600""W",No,,,7/12/2023
317071000,Charco de Las Palomas,Arucas,Gran Canaria,Las Palmas,Libre,Moderado,Media,Medio,Playa,2851,Charco las Palomas,30082,CHARCO DE LAS PALOMAS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,60,10,Roca,,Oleaje fuerte,Aislada,A pie fácil,entre 20.000 y 100.000,"28°09'12.60272204""N","15°31'52.38756132""W",No,,,7/12/2023
317071100,Charco Lajial (Las Salinas),Arucas,Gran Canaria,Las Palmas,Peligrosa,Moderado,Media,Medio,ZBM,2852,Las Salinas,30081,CHARCO LAJIAL,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,210,30,Roca,,Aguas tranquilas,Aislada,A pie fácil,entre 20.000 y 100.000,"28°09'09.89884470""N","15°31'24.23212810""W",No,,,7/12/2023
319073100,Juncal,Gáldar,Gran Canaria,Las Palmas,Libre,Moderado,Media,,Playa,2836,Juncal,30120,PLAYA DEL JUNCAL,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,130,25,Callaos,,Oleaje moderado,Aislada,A pie difícil / Coche,entre 20.000 y 100.000,"28°07'02.10498018""N","15°42'16.37865757""W",No,,,7/12/2023
319073200,Lagarto,Gáldar,Gran Canaria,Las Palmas,Libre,Bajo,Baja,,Playa,2855,Lagarto,30119,PLAYA DEL LAGARTO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,65,20,Callaos,,Oleaje fuerte / Ventosa,Aislada,A pie fácil,entre 20.000 y 100.000,"28°07'52.03736185""N","15°41'59.53823039""W",No,,,7/12/2023
319073300,Arrastradero,Gáldar,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,,Playa,2856,Arrastradero,30118,PLAYA ARRASTRADERO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,60,15,Callaos,,Oleaje fuerte / Ventosa,Aislada,A pie fácil,entre 20.000 y 100.000,"28°08'13.13451065""N","15°41'58.43551566""W",No,,,7/12/2023
319073400,Risco Partido,Gáldar,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,,Playa,2857,Risco Partido,30117,PLAYA RISCO PARTIDO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,30,10,Roca,,Oleaje fuerte / Ventosa,Aislada,Barco,entre 20.000 y 100.000,"28°08'30.60227396""N","15°42'08.82298882""W",No,,,7/12/2023
319073500,Martorell,Gáldar,Gran Canaria,Las Palmas,Libre,Bajo,Baja,,Playa,2858,Martorell,30116,PLAYA MARTORELL,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,35,60,Arena,Oscura,Oleaje moderado / Ventosa,Semiurbana,A pie fácil,entre 20.000 y 100.000,"28°08'52.01731767""N","15°41'47.95817561""W",No,,,7/12/2023
319073600,Sardina,Gáldar,Gran Canaria,Las Palmas,Libre,Alto,Alta,,Playa,2859,Sardina,30115,PLAYA DE SARDINA,Si,Si,null,Si,Si,Si,Si,No,Si,Si,No,No,No,No,No,Alejandro Candelaria,80,40,Arena,Dorada,Oleaje moderado / Ventosa,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°09'07.10411203""N","15°41'46.89277485""W",No,,,7/12/2023
319073700,El Muelle,Gáldar,Gran Canaria,Las Palmas,Libre,Bajo,Baja,,Playa,2860,El Muelle,0,0,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,80,9,Callaos / Arena,,Oleaje moderado / Ventosa,Aislada,A pie fácil,entre 20.000 y 100.000,"28°09'14.28194604""N","15°41'55.74189861""W",No,,,7/12/2023
319073800,El Roquete,Gáldar,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,,Playa,2861,El Roquete,30114,PLAYA EL ROQUETE,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,60,15,Callaos,,Oleaje moderado / Ventosa,Aislada,A pie fácil,entre 20.000 y 100.000,"28°09'16.80907430""N","15°41'59.91242694""W",No,,,7/12/2023
319073900,Paso del Salgo,Gáldar,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,,Playa,2862,Paso del Salgo,30113,PASO DEL SALGO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,100,25,Roca,,Oleaje moderado / Ventosa,Aislada,A pie fácil,entre 20.000 y 100.000,"28°09'23.84503874""N","15°42'14.47268169""W",No,,,7/12/2023
319074000,Punta del Faro,Gáldar,Gran Canaria,Las Palmas,Libre,Bajo,Baja,,ZBM,2863,Punta del Faro,30112,PUNTA DEL FARO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,85,20,Callaos / Roca,,Oleaje fuerte / Ventosa,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"28°09'44.42855008""N","15°42'32.09061116""W",No,,,7/12/2023
319074100,Caletón de los Cangrejos,Gáldar,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,,ZBM,2864,Caletón de los Cangrejos,30111,CALETÓN DE LOS CANGREJOS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,50,25,Roca,,Oleaje fuerte / Ventosa,Aislada,A pie fácil,entre 20.000 y 100.000,"28°10'09.49085264""N","15°41'23.96844835""W",No,,,7/12/2023
319074200,Punta Galdar,Gáldar,Gran Canaria,Las Palmas,Libre,Alto,Alta,,ZBM,2865,Punta Galdar,30110,PUNTA DE GALDAR,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,85,15,Roca,,Oleaje fuerte / Ventosa,Semiurbana,A pie fácil,entre 20.000 y 100.000,"28°10'12.57397712""N","15°41'05.94997184""W",No,,,7/12/2023
319074300,Caleta de Abajo,Gáldar,Gran Canaria,Las Palmas,Peligrosa,Moderado,Media,,Playa,2866,Caleta de Abajo,30109,PLAYA DE CALETA DE ABAJO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,130,25,Callaos / Roca,,Oleaje fuerte / Ventosa,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"28°09'51.04313021""N","15°40'54.23066319""W",No,,,7/12/2023
319074400,Punta del Clavo,Gáldar,Gran Canaria,Las Palmas,Libre,Moderado,Media,,ZBM,2867,Punta del Clavo,30108,PUNTA DEL CLAVO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,75,25,Callaos,,Oleaje fuerte,Aislada,A pie fácil,entre 20.000 y 100.000,"28°09'39.98607457""N","15°40'26.03095036""W",No,,,7/12/2023
319074500,Furnia,Gáldar,Gran Canaria,Las Palmas,Libre,Moderado,Media,,ZBM,2868,Furnia,30107,FURNIA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,70,40,Callaos / Roca,,Oleaje fuerte,Aislada,A pie fácil,entre 20.000 y 100.000,"28°09'35.32099597""N","15°40'24.04598481""W",No,,,7/12/2023
319074600,Dos Roques,Gáldar,Gran Canaria,Las Palmas,Peligrosa,Moderado,Media,,Playa,2869,Dos Roques,30106,PLAYA DE LOS DOS ROQUES,No,Si,null,null,null,null,Si,No,No,No,No,No,No,No,No,Elvis Gordillo,140,30,Callaos / Arena,Dorada,Oleaje fuerte,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"28°09'30.42677431""N","15°40'13.52638366""W",No,,,7/12/2023
319074700,Boca Barranco,Gáldar,Gran Canaria,Las Palmas,Peligrosa,Moderado,Media,,Playa,2870,Boca Barranco,30105,PLAYA DE BOCABARRANCO,No,Si,null,null,null,null,Si,No,No,No,No,No,No,No,No,,255,40,Callaos / Arena,Dorada,Oleaje fuerte,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"28°09'29.87330290""N","15°39'53.83055668""W",No,,,7/12/2023
319074800,La Redonda,Gáldar,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,,Playa,2872,La Redonda,30103,LA REDONDA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,45,15,Roca,,Oleaje fuerte,Aislada,A pie fácil,entre 20.000 y 100.000,"28°09'46.15712975""N","15°39'29.69554476""W",No,,,7/12/2023
319074900,El Agujero,Gáldar,Gran Canaria,Las Palmas,Libre,Alto,Alta,,ZBM,2871,El Agujero,30104,EL AGUJERO,No,Si,null,null,null,null,Si,No,No,No,No,No,No,No,No,Ana Franco,150,10,Callaos / Roca / Arena,Oscura,Oleaje fuerte,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°09'40.73861162""N","15°39'39.10276685""W",No,,,7/12/2023
319075000,La Guancha,Gáldar,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,,Playa,2854,La Guancha,30102,LA GUANCHA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,25,3,Roca,,Oleaje fuerte / Ventosa,Aislada,A pie fácil,entre 20.000 y 100.000,"28°09'44.67510578""N","15°39'35.59643962""W",No,,,7/12/2023
319075100,La Caleta de Arriba,Gáldar,Gran Canaria,Las Palmas,Peligrosa,Moderado,Media,,Playa,2873,La Caleta de Arriba,30101,CALETA DE ARRIBA,No,Si,null,null,null,null,Si,No,No,No,No,No,No,No,No,,40,15,Callaos / Roca,,Oleaje fuerte,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°09'53.20290803""N","15°39'01.08298004""W",No,,,7/12/2023
320078100,Playa de Las Torrecillas,Ingenio,Gran Canaria,Las Palmas,Zona de seguridad de la Base Aérea de Gando,null,null,,Playa,,,30184,PLAYA DE LAS TORRECILLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,714,14,Grava / Arena,,,Aislada,,>100.000,"27°55'19.17269010""N","15°23'05.70114158""W",No,,,7/12/2023
320078200,Playa del Salmón,Ingenio,Gran Canaria,Las Palmas,Zona de seguridad de la Base Aérea de Gando,null,null,,Playa,,,30185,PLAYA DEL SALMÓN,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,114,40,Grava / Roca /Arena,,,Aislada,,>100.000,"27°55'10.11119454""N","15°23'08.92639584""W",No,,,7/12/2023
320078300,Playa de San Agustín,Ingenio,Gran Canaria,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,,,30186,PLAYA DE SAN AGUSTÍN,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,"Proactiva Serveis Aquatics, SL",126,30,Arena,Oscura,Oleaje moderado / Ventosa,Aislada,A pie / Coche,>100.000,"27°54'47.45860278""N","15°23'12.42988613""W",No,,,7/12/2023
320078400,Playa del Burrero,Ingenio,Gran Canaria,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,2874,El Burrero,30062,PLAYA DEL BURRERO,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,No,No,No,No,"Proactiva Serveis Aquatics, SL",500,40,Callaos / Arena,Dorada,Oleaje moderado / Ventosa,Semiurbana,A pie / Coche,>100.000,"27°54'38.56116720""N","15°23'13.37930807""W",Si,,1/1/2020,7/12/2023
321080100,Arguineguín,Mogán,Gran Canaria,Las Palmas,Libre,Moderado,Media,Bajo,Playa,2875,Arguineguín,30022,PLAYA DE ARGUINEGUÍN,No,Si,null,null,null,null,Si,No,No,No,No,No,No,Si,No,,241,20,Grava / Arena,Oscura,Aguas tranquilas,Urbana,A pie fácil / Coche / Barco,55248,"27°45'22.39125314""N","15°40'52.86353800""W",No,,,7/12/2023
321080200,Marañuela,Mogán,Gran Canaria,Las Palmas,Libre,Alto,Alta,Bajo,Playa,2876,Marañuela,30021,PLAYA DE LA MARAÑUELA,No,Si,null,null,null,null,No,Si,Si,No,No,No,No,No,No,Taurito Water Sport | 928 916 018 / 673 318 740 | info@aquasports.es,398,29,Arena,Oscura,Aguas tranquilas,Urbana,A pie fácil / Coche / Barco,55248,"27°45'30.09082681""N","15°40'56.39311131""W",No,,,7/12/2023
321080300,Costa Alegre,Mogán,Gran Canaria,Las Palmas,Libre,Alto,Alta,Bajo,Playa,2877,Costa Alegre,30020,PLAYA DE LA LAJILLA,No,Si,null,null,null,null,No,No,Si,Si,Si,Si,No,No,No,,62,21,Arena,Dorada,Aguas tranquilas,Urbana,A pie fácil / Coche / Barco,55248,"27°45'42.17914903""N","15°41'04.48232518""W",No,,,7/12/2023
321080400,Playa Carrera Sunwing,Mogán,Gran Canaria,Las Palmas,Peligrosa,Moderado,Media,Medio,Playa,2878,La Carrera,30019,PLAYA DEL SUNWING,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,50,21,Callaos / Grava / Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,55248,"27°45'48.85609173""N","15°41'08.17551553""W",No,,,7/12/2023
321080500,Sunwing 2,Mogán,Gran Canaria,Las Palmas,Libre,Bajo,Baja,Medio,ZBM,,,,,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,,,Roca,,,Urbana,A pie fácil,55248,"27°45'53.99826697""N","15°41'14.56199621""W",No,,,7/12/2023
321080600,Patalavaca,Mogán,Gran Canaria,Las Palmas,Libre,Alto,Alta,Bajo,Playa,2879,Patalavaca,30018,PLAYA PATALAVACA,No,Si,null,null,null,null,No,Si,Si,No,Si,Si,No,No,No,Taurito Water Sport | 928 916 018 / 673 318 740 | info@aquasports.es,293,40,Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,55248,"27°46'13.86323310""N","15°41'20.36217349""W",No,,,7/12/2023
321080700,Aquamarina,Mogán,Gran Canaria,Las Palmas,Libre,Moderado,Media,Bajo,Playa,2880,Aquamarina,30017,PLAYA AQUAMARINA,No,No,null,null,null,null,No,No,Si,No,Si,Si,No,No,No,,80,30,Arena,Dorada,Aguas tranquilas,Urbana,A pie fácil,55248,"27°46'18.10665271""N","15°41'31.57758770""W",No,,,7/12/2023
321080800,La Verga,Mogán,Gran Canaria,Las Palmas,Libre,Alto,Alta,Bajo,Playa,2881,La Verga,30016,PLAYA DE LA VERGA,No,Si,null,null,null,null,Si,Si,Si,No,Si,Si,Si,No,Si,Luis Molina Sport SL | 625 237 030/691 748 173,180,50,Arena,Blanca,Aguas tranquilas,Urbana,A pie fácil / Coche / Barco,55248,"27°46'23.05878436""N","15°41'43.08066545""W",No,,,7/12/2023
321080900,Balito,Mogán,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,,Playa,2882,Balito,30015,PLAYA BALITO,No,Si,null,null,null,null,No,No,No,No,No,No,No,No,No,,220,40,Callaos / Grava,,Oleaje moderado,Semiurbana,A pie fácil,55248,"27°46'27.59152224""N","15°42'04.10446821""W",No,,,7/12/2023
321081000,Cala Cañada del Canario,Mogán,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,Medio,ZBM,,,,CAÑADA DEL CANARIO,No,Si,null,null,null,null,No,No,No,No,No,No,No,No,No,,,,Roca,,,Aislada,,55248,"27°46'46.18187448""N","15°42'28.06465110""W",No,,,7/12/2023
321081100,Playa de Puerto Rico,Mogán,Gran Canaria,Las Palmas,Libre,Alto,Alta,Bajo,Playa,2883,Puerto Rico,30014,PLAYA DE PUERTO RICO,No,Si,null,null,null,null,Si,Si,Si,No,Si,Si,Si,No,No,Serviambu Emergency SL | 670 687 329/659 160 593 | serviambuemergencias@gmail.com,274,70,Arena,Dorada,Aguas tranquilas,Urbana,A pie fácil / Coche / Barco,55248,"27°47'05.47853491""N","15°42'47.24832130""W",No,,,7/12/2023
321081200,Barranco La Hondura,Mogán,Gran Canaria,Las Palmas,Uso Prohibido,null,null,,ZBM,,,,CALA BARRANCO DE LA HONDURA / PLAYA DE LA ESCALERA DE CARACOL,No,Si,null,null,null,null,No,No,No,No,No,No,No,No,No,,,,Roca,,,Semiurbana,,55248,"27°47'11.84507097""N","15°43'13.86978431""W",No,,,7/12/2023
321081300,Amadores,Mogán,Gran Canaria,Las Palmas,Libre,Alto,Alta,Alto,Playa,2884,Amadores,30013,PLAYA DE AMADORES,No,Si,null,null,null,null,Si,Si,Si,Si,Si,Si,Si,No,No,Serviambu Emergency SL | 670 687 329/659 160 593 | serviambuemergencias@gmail.com,488,50,Arena,Blanca,Aguas tranquilas,Urbana,A pie fácil / Coche / Barco,55248,"27°47'27.89894626""N","15°43'29.62041913""W",No,,,7/12/2023
321081400,Tauro,Mogán,Gran Canaria,Las Palmas,Libre,Moderado,Media,Medio,Playa,2885,Tauro,30012,PLAYA DE TAURO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,325,55,Arena,Dorada,Oleaje moderado,Semiurbana,A pie fácil / Coche,55248,"27°47'44.89098881""N","15°43'39.43492995""W",No,,,7/12/2023
321081500,El Cura,Mogán,Gran Canaria,Las Palmas,Libre,Moderado,Media,Medio,Playa,2886,El Cura,30011,PLAYA DEL CURA,No,No,null,null,null,null,Si,No,Si,No,Si,Si,No,No,Si,Taurito Water Sport | 928 916 018 / 673 318 740 | info@aquasports.es,400,29,Callaos / Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,55248,"27°47'52.45701612""N","15°43'59.71110884""W",No,,,7/12/2023
321081600,Los Frailes,Mogán,Gran Canaria,Las Palmas,Libre,Moderado,Media,Medio,Playa,203503,Los Frailes,30010,PLAYA DE LOS FRAILES,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,60,20,Callaos / Grava / Roca,Oscura,Oleaje moderado,Aislada,A pie fácil,55248,"27°47'56.17237809""N","15°44'15.83978120""W",No,,,7/12/2023
321081700,Medio Almud,Mogán,Gran Canaria,Las Palmas,Libre,Moderado,Media,Medio,Playa,2887,Medio Almud,30009,PLAYA DE LOS MEDIOS ALMUDES,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,87,40,Callaos / Grava / Arena,Oscura,Oleaje moderado,Aislada,A pie fácil,55248,"27°48'06.46825614""N","15°44'23.82437856""W",No,,,7/12/2023
321081800,Tiritaña,Mogán,Gran Canaria,Las Palmas,Libre,Bajo,Baja,,Playa,2888,Tiritaña,30008,PLAYA TIRITAÑA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,86,12,Arena,Oscura,Oleaje moderado,Aislada,A pie fácil / Barco,55248,"27°48'26.95867187""N","15°44'44.29966159""W",No,,,7/12/2023
321081900,Taurito,Mogán,Gran Canaria,Las Palmas,Libre,Alto,Alta,Medio,Playa,2890,Taurito,30007,PLAYA DE TAURITO,No,Si,null,null,null,null,Si,Si,Si,No,Si,Si,Si,No,No,Taurito Water Sport | 928 916 018 / 673 318 740 | info@aquasports.es,160,72,Callaos / Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,55248,"27°48'52.00882545""N","15°45'11.02610201""W",No,,,7/12/2023
321082000,Playa de La Puntilla,Mogán,Gran Canaria,Las Palmas,Peligrosa,Bajo,Baja,Medio,Playa,,,30025,PLAYA DE LA PUNTILLA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,211,16,Callaos,,,Semiurbana,,55248,"27°49'02.41405193""N","15°45'42.41595948""W",No,,,7/12/2023
321082100,Mogán,Mogán,Gran Canaria,Las Palmas,Libre,Alto,Alta,Bajo,Playa,2891,Mogán,30006,PLAYA DE MOGAN,No,Si,null,null,null,null,Si,Si,Si,No,Si,Si,Si,Si,No,Taurito Water Sport | 928 916 018 / 673 318 740 | info@aquasports.es,209,35,Arena,Dorada,Aguas tranquilas,Urbana,A pie fácil / Coche,55248,"27°49'05.60054787""N","15°45'49.45868494""W",No,,,7/12/2023
321082200,Perchel,Mogán,Gran Canaria,Las Palmas,Libre,Bajo,Baja,,Playa,203504,Perchel,30026,PLAYA DEL PERCHEL,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,130,25,Callaos / Grava,,Oleaje moderado,Aislada,A pie fácil / Barco,55248,"27°49'49.65617616""N","15°46'45.37598702""W",No,,,7/12/2023
321082300,Veneguera,Mogán,Gran Canaria,Las Palmas,Libre,Moderado,Media,Medio,Playa,2892,Veneguera,30004,PLAYA DE VENEGUERA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,370,35,Callaos / Grava / Arena,Oscura,Aguas tranquilas,Aislada,A pie fácil / Coche / Barco,55248,"27°50'47.79258796""N","15°47'29.28160630""W",No,,,7/12/2023
